# Partitions DSSMR-tp DYNASTAR-tp SSMR-tp DSSMR-lat DSSMR-lat-95th DYNASTAR-lat DYNASTAR-lat-95th SSMR-lat SSMR-lat-95th
2 6.87733763845 10.990685917 5.024400039 8.7435237842 2.16357475928 10.2257782928 1.45313019554 9.04534059708 1.42114847155 0
4 7.11214103038 27.009807103 19.127646533 8.23262576389 1.29982608373 9.92768389075 1.28695777343 9.90806523339 2.12827043861 0
8 6.01158671941 48.248167691 28.536756554 9.19089547203 4.0805265897 8.95431993862 1.54661563729 7.53586983546 1.38860043835 0
