# Partitions DSSMR-tp DYNASTAR-tp SSMR-tp DSSMR-lat DSSMR-lat-95th DYNASTAR-lat DYNASTAR-lat-95th SSMR-lat SSMR-lat-95th
2 7.41297024721 17.677990248 12.911051909 8.56320463351 2.1423584516 9.16091028502 1.3845139977 10.0035834508 1.35989637503 0
4 7.54410454554 30.623466195 28.040352876 8.204665669 1.33864014053 9.93100359444 1.23490687593 9.86485385609 1.61633569144 0
8 6.72607713073 57.638452488 45.511665093 8.62351070219 1.29212634683 9.76224748113 1.12128028308 8.93453148438 1.37226282194 0
